User_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status
1002949,M,37,17,B,2,0
1002950,M,64,0,C,4+,0
1002951,F,38,14,B,0,1
1002952,M,22,4,B,1,0
1002953,M,50,20,C,1,1
1002954,M,48,2,C,2,0
1002955,M,63,14,C,3,0
1002956,M,40,12,B,1,0
1002957,M,41,4,A,1,0
1002958,M,23,7,C,0,0
1002959,M,27,17,B,0,0
1002960,M,37,4,A,0,0
1002961,M,38,17,C,4+,1
1002962,M,33,3,A,2,0
1002963,F,47,4,A,3,1
1002966,F,21,4,A,2,0
1002967,M,64,0,A,1,0
1002968,F,47,0,A,2,0
1002969,M,32,7,C,4+,1
1002970,M,59,4,A,1,0
1002971,M,52,4,A,4+,0
1002972,M,35,4,A,3,1
1002973,F,59,4,B,1,0
1002974,M,59,4,A,0,0
1002975,M,36,11,C,1,1
1002977,F,46,4,A,1,0
1002978,M,60,20,C,1,0
1002980,M,24,7,C,4+,1
1002981,M,40,6,C,4+,1
1002982,M,22,4,C,0,0
1002983,M,51,4,C,1,0
1002984,M,34,4,A,2,1
1002985,M,49,4,A,2,1
1002986,M,32,4,A,2,1
1002987,M,44,4,B,4+,0
1002988,F,57,6,A,1,0
1002989,M,35,12,A,1,1
1002990,M,43,12,B,1,1
1002991,M,24,1,A,1,1
1002992,M,60,4,C,0,0
1002993,M,27,19,C,1,1
1002994,M,39,5,A,1,1
1002995,M,58,15,A,4+,0
1002996,M,64,0,B,1,0
1002997,F,65,16,C,2,0
1002998,F,20,1,C,0,1
1002999,M,48,7,C,2,0
1003000,M,54,4,A,1,0
1003001,M,21,4,B,1,0
1003002,M,46,11,B,0,0
1003003,M,30,15,B,3,0
1003004,F,43,4,A,1,0
1003005,M,41,17,A,1,0
1003006,M,50,4,B,4+,1
1003007,M,58,0,C,1,1
1003008,M,38,4,B,1,1
1003010,M,62,12,A,0,0
1003011,M,33,1,B,1,0
1003012,M,31,12,C,1,1
1003013,M,44,17,B,2,1
1003014,M,25,7,B,4+,1
1003015,M,42,6,C,0,1
1003017,F,28,9,B,1,0
1003018,M,39,0,B,0,0
1003019,M,47,12,A,0,1
1003020,F,58,7,B,0,0
1003022,M,48,17,C,3,0
1003023,F,31,7,C,4+,1
1003024,M,41,17,A,4+,0
1003025,F,47,0,C,1,0
1003026,F,38,4,B,1,0
1003027,M,46,4,B,1,0
1003028,M,34,10,C,3,0
1003029,M,44,4,A,4+,0
1003030,M,40,1,A,4+,0
1003031,M,30,4,A,3,0
1003032,M,36,0,A,1,1
1003033,M,33,4,C,3,0
1003034,F,36,1,C,1,0
1003035,F,47,7,C,2,1
1003036,M,64,13,C,1,0
1003037,F,65,2,A,2,0
1003038,F,22,2,A,1,1
1003039,F,35,3,C,0,1
1003040,M,34,8,C,0,0
1003041,M,53,4,A,1,0
1003042,M,39,1,C,3,0
1003043,M,55,2,B,4+,0
1003044,M,27,16,C,1,1
1003045,M,18,1,B,2,1
1003046,M,42,4,C,0,0
1003047,F,19,4,A,3,0
1003048,M,47,2,C,3,1
1003049,F,19,0,C,0,1
1003050,M,33,12,B,1,0
1003051,M,48,17,B,0,0
1003052,M,21,12,B,0,1
1003053,F,37,3,B,2,1
1003054,M,50,4,B,1,1
1003055,F,28,3,C,1,1
1003056,M,48,18,C,1,1
1003057,F,56,12,B,1,0
1003058,M,29,12,C,0,0
1003059,M,65,0,C,0,1
1003060,F,20,1,C,3,1
1003061,M,31,2,C,0,1
1003062,M,56,4,C,2,0
1003063,M,32,4,C,3,0
1003064,M,44,17,C,4+,1
1003065,F,53,4,A,2,0
1003066,M,46,4,A,2,0
1003067,F,39,0,A,1,0
1003069,M,53,4,C,3,1
1003070,F,23,4,C,4+,0
1003071,M,46,1,A,2,0
1003072,M,62,1,B,4+,1
1003073,M,28,0,B,2,0
1003074,M,44,0,C,4+,1
1003075,F,62,11,C,2,1
1003077,M,28,4,B,2,0
1003078,F,31,1,C,1,0
1003079,F,22,1,A,2,1
1003080,M,63,20,A,4+,1
1003081,M,63,7,B,1,1
1003082,F,49,6,B,1,0
1003083,F,50,0,C,0,0
1003084,M,23,16,B,1,1
1003085,M,58,4,C,1,0
1003086,M,39,12,A,1,1
1003087,F,20,1,B,0,0
1003089,M,21,16,C,4+,1
1003090,M,64,2,C,4+,0
1003091,F,31,0,C,1,1
1003092,M,48,15,C,2,0
1003093,F,33,20,C,2,1
1003094,M,64,0,A,1,0
1003095,F,58,3,B,1,1
1003096,F,65,3,C,1,1
1003097,F,19,5,B,4+,0
1003098,M,44,4,A,1,1
1003099,M,56,17,C,3,1
1003100,F,22,6,B,3,0
1003101,M,37,15,C,0,0
1003102,M,58,12,C,3,1
1003104,M,65,17,C,3,0
1003105,M,23,12,C,4+,1
1003106,M,19,0,C,4+,0
1003108,M,48,6,B,1,1
1003109,F,28,11,B,4+,0
1003110,M,44,0,B,3,1
1003111,M,44,4,C,4+,0
1003112,M,41,12,A,3,0
1003113,M,21,10,B,2,0
1003114,M,24,5,C,2,1
1003115,M,41,17,C,4+,1
1003116,M,65,12,C,4+,0
1003118,M,64,0,B,1,0
1003119,M,26,1,C,4+,1
1003121,M,19,2,B,3,0
1003122,F,27,7,C,3,1
1003123,M,36,2,B,3,0
1003124,M,46,12,C,0,0
1003125,M,36,7,A,1,0
1003126,M,47,2,B,0,1
1003127,F,29,0,B,2,1
1003128,M,60,2,B,3,0
1003129,M,37,7,B,2,0
1003130,M,24,7,C,1,0
1003131,F,54,2,C,1,1
1003132,M,31,7,C,3,0
1003134,M,64,4,A,1,1
1003135,M,21,15,A,4+,0
1003136,F,56,4,C,1,1
1003138,M,61,17,C,2,1
1003140,F,26,4,C,1,0
1003141,M,49,14,C,3,1
1003142,M,64,20,B,0,0
1003143,F,35,16,C,1,1
1003144,F,24,7,C,1,0
1003145,M,42,4,A,2,0
1003146,M,64,0,C,2,0
1003147,M,62,14,C,0,0
1003148,M,30,20,C,3,0
1003149,M,43,4,C,1,0
1003150,F,59,3,C,4+,1
1003151,F,31,0,C,1,0
1003152,M,29,4,A,3,0
1003153,F,19,4,B,2,0
1003154,F,62,4,A,0,0
1003155,M,57,7,A,1,0
1003156,M,29,7,C,3,0
1003157,M,58,12,C,2,0
1003158,M,25,15,B,1,0
1003159,F,28,15,B,1,0
1003160,M,41,17,C,3,0
1003161,M,23,7,A,2,0
1003164,M,22,12,B,2,0
1003165,M,47,7,A,0,1
1003166,M,39,4,B,1,0
1003167,M,48,2,C,3,0
1003168,F,25,5,C,4+,1
1003169,M,33,0,C,2,0
1003170,M,45,0,C,4+,0
1003171,F,54,3,B,1,1
1003172,M,44,12,A,0,0
1003173,M,19,12,C,1,1
1003174,F,26,14,C,3,1
1003175,M,53,16,A,1,0
1003177,F,39,6,C,3,0
1003178,F,20,5,A,4+,0
1003180,M,52,14,B,1,0
1003182,M,37,12,A,2,1
1003183,M,20,7,C,4+,1
1003184,F,29,18,C,2,1
1003185,M,45,7,C,2,1
1003187,M,22,12,C,3,0
1003189,M,44,16,A,1,0
1003190,M,35,17,C,2,0
1003191,M,21,12,B,4+,0
1003192,M,29,4,C,1,1
1003193,M,31,0,C,4+,1
1003194,M,52,15,C,2,0
1003195,M,38,4,B,4+,0
1003196,F,27,4,C,4+,0
1003197,F,54,14,A,4+,0
1003198,M,45,12,A,1,0
1003199,M,26,0,B,2,0
1003200,F,20,1,B,4+,0
1003201,M,50,7,B,0,1
1003202,F,56,4,A,1,0
1003203,M,38,0,C,1,0
1003204,M,60,16,B,3,1
1003205,F,40,16,B,1,0
1003206,M,65,20,C,2,0
1003207,M,61,7,A,0,0
1003208,M,62,14,B,4+,0
1003209,M,43,0,C,3,0
1003211,M,38,16,B,4+,0
1003212,F,57,17,A,1,0
1003213,F,20,1,C,3,0
1003215,F,65,13,B,2,1
1003216,M,37,1,B,1,0
1003217,F,61,0,A,0,0
1003218,M,19,6,C,4+,1
1003219,F,54,4,C,1,0
1003220,M,21,7,B,0,1
1003222,M,30,7,C,4+,1
1003223,M,18,20,A,1,1
1003224,F,26,14,A,3,1
1003225,M,26,0,C,1,0
1003226,M,61,4,A,1,1
1003227,F,26,14,A,2,0
1003229,F,30,1,B,3,0
1003230,M,37,16,A,0,0
1003231,M,52,7,A,1,1
1003232,M,34,12,C,4+,0
1003233,M,59,2,A,4+,0
1003234,F,37,0,B,1,0
1003237,M,59,7,C,2,1
1003238,M,52,7,C,1,1
1003239,F,61,12,C,3,0
1003240,M,58,4,B,1,0
1003241,F,45,0,C,0,1
1003242,M,18,13,C,4+,1
1003243,M,43,12,B,1,1
1003245,M,58,2,C,0,1
1003246,F,45,1,B,1,1
1003248,F,56,7,B,3,0
1003249,F,41,4,C,2,0
1003250,M,64,4,B,2,1
1003251,M,27,17,C,3,0
1003253,F,18,4,B,3,0
1003254,F,21,6,C,1,1
1003256,M,29,15,C,1,1
1003257,M,28,14,C,1,0
1003258,M,39,6,C,1,1
1003259,F,47,4,A,2,0
1003260,M,52,4,C,2,1
1003261,M,33,20,B,1,1
1003262,M,37,14,B,2,1
1003263,M,47,11,A,4+,0
1003264,F,48,1,C,0,1
1003265,M,55,15,A,1,0
1003266,F,46,4,A,0,0
1003267,M,29,4,A,2,0
1003268,M,61,12,C,1,0
1003269,F,62,20,C,4+,0
1003270,M,45,11,C,3,1
1003272,M,34,0,B,1,0
1003274,M,55,20,C,4+,0
1003277,M,62,17,A,4+,0
1003278,M,18,7,A,1,1
1003279,M,56,15,C,4+,1
1003280,M,56,7,B,1,0
1003281,M,38,17,C,3,0
1003282,M,34,3,A,4+,1
1003283,M,22,16,C,0,1
1003285,M,28,4,B,3,0
1003286,F,35,7,B,4+,1
1003288,M,19,14,A,4+,0
1003290,M,30,14,A,1,0
1003291,F,33,7,B,4+,0
1003292,F,23,6,B,3,0
1003294,M,21,4,B,3,0
1003295,M,45,18,B,1,0
1003296,M,22,14,A,1,1
1003297,M,52,4,A,3,0
1003299,F,41,4,B,2,0
1003300,M,57,5,B,1,0
1003301,F,29,2,B,3,0
1003302,M,34,17,C,4+,0
1003303,M,63,17,B,3,1
1003304,F,39,5,B,1,1
1003305,M,39,20,C,0,0
1003306,M,45,14,C,1,1
1003308,F,30,20,B,3,1
1003309,M,62,17,C,2,1
1003311,M,63,4,A,4+,0
1003312,F,52,4,A,3,0
1003313,M,20,20,A,2,0
1003314,M,49,7,C,2,0
1003315,M,33,12,B,1,1
1003316,M,44,19,C,2,0
1003317,M,37,4,A,4+,1
1003318,M,50,13,C,4+,1
1003319,F,21,13,B,1,1
1003320,M,32,1,B,1,1
1003321,M,38,1,A,1,0
1003322,F,46,4,B,2,0
1003323,M,56,14,C,2,1
1003324,M,51,17,C,1,0
1003326,M,55,7,C,3,1
1003327,M,20,12,B,4+,0
1003328,M,30,19,C,2,1
1003329,M,57,18,B,1,1
1003331,F,51,7,B,3,0
1003332,M,22,7,B,2,1
1003333,M,50,16,C,1,0
1003334,M,52,0,C,3,0
1003335,M,21,0,A,4+,0
1003336,M,63,17,B,2,1
1003337,M,22,4,A,1,0
1003338,M,64,16,C,3,1
1003339,M,61,17,C,0,0
1003340,M,58,16,C,1,1
1003341,M,63,20,B,4+,0
1003342,F,57,5,C,1,0
1003343,F,57,4,B,1,0
1003345,M,43,7,C,4+,0
1003346,M,60,7,B,3,1
1003347,F,39,7,C,0,1
1003348,M,21,16,C,4+,1
1003349,F,18,4,B,1,0
1003351,F,27,5,C,0,1
1003352,M,39,0,C,1,0
1003353,M,51,17,A,3,0
1003354,M,64,7,C,2,1
1003355,M,21,1,C,0,0
1003356,M,28,7,C,2,1
1003357,M,33,18,C,2,1
1003358,F,54,1,B,3,0
1003359,M,27,20,C,1,0
1003360,F,23,0,A,3,0
1003361,M,45,4,B,0,0
1003362,F,52,0,C,2,1
1003363,F,44,9,B,2,1
1003364,M,35,13,C,4+,0
1003365,M,35,17,C,3,1
1003366,M,60,14,C,1,1
1003367,M,37,16,A,1,1
1003368,M,56,14,C,1,1
1003370,M,56,4,C,1,0
1003371,M,29,2,A,3,0
1003372,M,41,13,B,1,1
1003373,M,49,16,C,4+,0
1003374,M,46,5,C,3,0
1003377,M,22,17,C,1,0
1003378,M,60,4,A,1,0
1003379,M,64,1,A,1,0
1003380,M,24,0,B,2,1
1003381,M,37,0,C,1,1
1003382,F,36,10,A,2,0
1003383,M,35,16,C,4+,1
1003384,M,55,7,C,1,0
1003385,F,23,9,C,1,0
1003386,M,31,4,B,3,0
1003387,M,61,1,B,3,1
1003389,M,26,0,A,0,0
1003390,F,28,20,C,1,1
1003391,M,43,4,A,0,0
1003392,M,53,6,C,1,1
1003393,M,56,12,C,3,1
1003394,M,56,7,B,4+,0
1003395,M,18,7,A,1,0
1003396,M,48,12,B,4+,0
1003397,M,52,5,B,0,0
1003398,M,34,20,C,4+,1
1003399,M,27,4,C,1,0
1003400,M,64,14,C,4+,1
1003401,M,51,7,B,1,0
1003402,M,52,20,B,4+,0
1003403,M,41,5,C,1,0
1003404,M,46,8,A,1,0
1003405,M,33,14,B,4+,0
1003408,M,64,17,C,1,0
1003410,M,23,1,B,3,1
1003411,M,39,4,A,4+,0
1003412,M,27,18,C,1,0
1003413,F,51,17,B,2,0
1003414,M,46,17,C,1,1
1003415,M,19,7,C,0,0
1003416,M,22,12,B,4+,1
1003417,F,43,2,C,2,1
1003418,F,55,3,C,4+,0
1003419,M,50,1,B,1,1
1003420,F,45,7,A,3,0
1003422,M,65,5,B,2,0
1003423,M,27,7,C,2,0
1003424,M,26,6,C,1,1
1003425,M,23,20,A,1,0
1003426,M,58,20,B,1,0
1003427,M,23,14,C,2,0
1003428,M,65,1,C,4+,1
1003429,F,21,7,B,1,1
1003430,F,54,1,B,1,1
1003431,F,27,6,B,1,1
1003432,M,29,12,C,4+,0
1003433,M,35,12,A,1,0
1003434,M,38,4,B,1,0
1003435,M,47,1,B,3,0
1003436,M,47,0,C,1,0
1003438,F,32,0,C,0,1
1003439,M,61,17,C,3,0
1003440,M,31,17,C,3,0
1003441,F,50,14,A,2,0
1003442,M,51,12,B,3,0
1003444,M,26,14,C,1,1
1003445,F,45,20,C,1,0
1003447,M,32,12,B,0,0
1003449,M,54,14,B,3,0
1003450,M,25,5,B,3,0
1003451,F,36,11,A,0,0
1003453,M,65,7,C,1,0
1003454,M,49,0,A,1,1
1003456,M,45,17,C,3,0
1003457,M,57,20,C,1,0
1003458,M,62,0,C,1,0
1003460,M,28,4,B,1,0
1003461,M,31,0,C,0,0
1003462,F,50,4,B,3,0
1003463,M,35,15,C,2,1
1003464,F,20,14,B,4+,1
1003465,M,45,14,C,3,1
1003466,M,46,14,B,1,0
1003467,M,25,14,A,1,1
1003468,M,41,20,C,2,1
1003469,M,38,17,B,3,1
1003470,M,62,17,C,1,0
1003471,M,36,4,A,1,0
1003472,M,60,6,C,2,1
1003473,F,18,16,A,1,1
1003474,M,65,11,C,4+,1
1003475,M,30,14,A,1,0
1003476,M,40,0,B,2,1
1003477,F,40,1,A,1,1
1003478,M,26,7,A,1,1
1003479,M,57,4,C,2,0
1003480,M,47,0,C,0,0
1003481,M,55,4,B,1,1
1003482,M,35,17,C,2,1
1003483,F,55,7,B,0,1
1003484,M,50,4,C,1,0
1003485,M,35,0,B,3,0
1003486,F,21,0,A,1,0
1003487,M,35,4,A,1,1
1003488,M,32,17,B,3,1
1003489,M,58,4,A,1,0
1003490,M,32,0,C,4+,1
1003491,M,42,16,B,1,0
1003492,M,47,7,B,2,0
1003493,M,47,17,C,1,0
1003494,M,44,1,C,0,1
1003496,M,27,5,C,2,1
1003497,F,46,2,A,2,0
1003498,M,42,17,C,3,0
1003499,M,64,3,A,2,0
1003500,M,25,7,C,1,1
1003501,F,47,7,C,1,0
1003503,M,56,4,B,0,0
1003504,M,24,7,B,1,0
1003505,F,19,15,A,0,1
1003506,M,53,12,C,1,0
1003507,M,29,0,A,3,0
1003508,M,25,4,C,0,1
1003509,M,20,4,A,0,0
1003510,F,23,4,B,1,1
1003511,M,61,0,C,2,1
1003512,M,65,17,A,2,0
1003513,M,36,16,C,1,0
1003514,M,22,12,C,1,0
1003515,M,26,3,C,0,0
1003516,M,43,4,C,0,0
1003517,M,40,12,C,3,0
1003518,F,35,7,A,2,0
1003519,F,58,14,A,1,1
1003521,M,30,0,B,3,0
1003522,M,37,0,C,2,0
1003523,M,25,7,C,0,0
1003524,F,59,0,C,4+,0
1003525,F,41,4,B,1,1
1003526,M,50,2,B,1,1
1003527,M,60,0,B,2,1
1003528,M,33,5,C,1,0
1003529,F,46,1,C,0,1
1003530,M,52,0,C,1,0
1003531,F,28,11,C,1,1
1003532,F,60,14,B,1,0
1003533,M,51,2,A,2,1
1003535,M,43,18,C,1,1
1003536,M,64,4,C,0,0
1003537,M,48,10,C,1,0
1003538,M,35,0,C,2,1
1003539,F,21,4,A,1,1
1003540,M,41,17,B,2,1
1003541,M,31,3,C,1,1
1003543,M,24,17,C,2,1
1003544,F,22,4,B,3,1
1003545,M,38,12,B,2,0
1003546,M,57,20,B,3,0
1003547,M,21,16,A,2,0
1003549,F,30,7,C,4+,0
1003550,M,35,5,B,0,0
1003551,F,33,0,C,0,1
1003552,F,46,2,C,4+,0
1003553,M,24,16,C,0,1
1003554,M,31,15,C,1,1
1003555,M,53,7,C,1,0
1003556,M,40,17,C,1,1
1003557,M,40,5,B,0,1
1003558,M,48,17,A,3,0
1003559,M,27,4,C,2,0
1003560,F,34,6,B,4+,1
1003562,F,35,6,B,4+,0
1003563,M,37,2,A,3,0
1003564,M,64,11,C,4+,0
1003565,M,35,18,C,2,1
1003567,M,20,14,C,1,1
1003568,M,40,0,C,1,1
1003569,F,57,2,B,1,0
1003571,M,38,4,C,1,0
1003572,M,43,11,C,1,0
1003573,M,38,10,B,1,0
1003574,F,46,6,A,1,1
1003575,M,22,18,C,1,1
1003576,M,32,7,B,3,1
1003577,F,48,0,C,2,0
1003578,M,41,3,C,0,1
1003579,M,33,0,C,2,0
1003580,F,58,3,C,0,0
1003581,M,58,1,C,0,0
1003582,F,59,0,C,1,0
1003583,F,44,9,C,4+,0
1003585,M,59,20,A,0,1
1003586,M,54,20,A,2,1
1003588,M,39,2,B,4+,0
1003589,F,22,0,B,1,1
1003590,F,50,15,A,1,0
1003591,M,41,6,C,1,0
1003592,F,44,2,B,2,1
1003593,F,57,9,C,1,0
1003594,M,55,0,B,0,0
1003595,M,22,0,C,2,0
1003596,F,45,4,A,3,0
1003597,M,59,17,C,1,1
1003598,M,39,1,A,2,0
1003599,M,18,16,C,3,0
1003600,M,19,20,B,4+,1
1003601,F,18,3,B,0,0
1003603,F,29,7,B,0,1
1003604,F,61,10,C,1,0
1003605,M,44,12,A,2,0
1003606,F,41,15,C,1,0
1003607,M,41,17,C,0,0
1003608,F,22,9,C,1,0
1003609,F,65,17,C,3,0
1003610,M,48,6,B,4+,0
1003611,M,51,2,C,4+,0
1003612,M,21,14,C,1,1
1003613,M,52,0,C,1,1
1003614,M,44,0,B,2,1
1003615,M,34,17,C,2,0
1003616,M,65,0,C,2,1
1003618,M,24,17,A,4+,1
1003619,M,44,16,B,3,1
1003620,M,41,7,A,1,0
1003621,M,52,4,B,3,0
1003622,M,40,1,B,2,1
1003624,M,41,12,B,0,1
1003625,M,45,10,B,1,0
1003626,M,19,17,B,3,0
1003628,M,20,7,B,4+,0
1003629,F,65,7,B,0,0
1003630,M,53,4,B,2,0
1003633,M,63,18,C,0,0
1003634,M,38,1,C,0,1
1003635,M,27,1,C,1,0
1003637,M,57,6,C,1,1
1003638,M,42,2,C,4+,0
1003639,M,57,4,C,1,0
1003640,M,49,7,C,2,1
1003641,M,18,0,B,1,0
1003642,F,53,7,B,1,0
1003643,M,39,17,C,1,0
1003644,F,29,11,A,2,1
1003645,M,47,17,C,4+,1
1003646,M,63,20,C,0,1
1003647,M,35,7,C,0,1
1003648,M,19,4,B,1,0
1003649,F,39,0,B,2,0
1003650,M,24,0,A,2,0
1003651,M,54,14,A,1,0
1003652,M,44,12,B,3,0
1003653,M,36,15,C,3,1
1003654,M,61,17,B,3,1
1003655,F,29,7,B,4+,0
1003656,F,55,5,C,3,1
1003657,M,18,17,C,3,0
1003658,F,62,7,C,4+,0
1003659,M,58,4,C,1,0
1003660,M,22,7,C,3,0
1003661,M,49,12,C,0,1
1003662,M,47,16,C,1,0
1003663,F,30,9,B,1,0
1003664,F,52,1,A,0,0
1003665,M,64,0,A,2,0
1003667,F,39,10,C,1,0
1003669,M,26,14,A,2,0
1003670,M,55,14,C,2,0
1003671,M,42,4,A,1,0
1003672,M,39,5,C,4+,0
1003673,M,42,2,B,1,0
1003675,M,42,7,B,3,0
1003676,F,52,12,B,3,1
1003677,F,47,12,C,1,0
1003678,M,57,0,A,0,0
1003679,M,30,4,A,2,0
1003680,F,56,1,C,1,0
1003681,M,53,7,B,3,0
1003682,F,62,1,C,2,0
1003683,M,42,2,B,3,1
1003684,M,20,17,C,4+,1
1003685,M,41,5,C,1,1
1003686,M,22,7,C,1,1
1003687,F,62,1,C,4+,0
1003688,M,55,6,B,1,0
1003689,M,37,0,C,1,1
1003690,M,30,0,B,2,0
1003691,M,63,7,B,1,1
1003692,M,46,17,C,3,1
1003693,M,42,15,B,1,1
1003694,M,63,12,C,3,1
1003695,M,62,2,A,2,0
1003696,M,55,7,C,3,0
1003697,M,37,15,B,1,0
1003698,M,20,7,B,0,0
1003699,F,55,3,C,3,1
1003700,M,19,14,B,2,0
1003701,M,62,1,B,3,0
1003702,M,52,15,C,1,1
1003703,M,18,12,C,0,0
1003704,F,34,0,C,4+,1
1003705,M,59,7,B,1,1
1003706,M,60,12,C,3,1
1003707,F,62,0,C,1,0
1003708,M,53,7,C,2,1
1003709,M,29,12,C,3,0
1003710,M,48,10,C,1,0
1003711,M,22,0,C,4+,1
1003712,M,53,17,C,4+,1
1003713,F,62,7,B,1,1
1003714,M,50,17,C,0,0
1003715,M,57,5,B,2,0
1003716,M,36,12,B,3,1
1003717,M,47,17,C,4+,0
1003718,M,43,17,C,1,0
1003719,M,48,1,C,3,1
1003720,M,53,7,C,1,0
1003721,M,21,15,C,2,1
1003723,M,52,14,C,1,1
1003724,M,36,6,B,4+,0
1003725,M,36,4,C,3,0
1003726,M,49,17,C,3,1
1003727,M,56,7,B,1,0
1003728,M,35,4,B,1,0
1003729,M,47,4,A,2,0
1003730,M,61,1,C,1,0
1003731,M,43,17,C,2,0
1003732,M,49,17,B,0,1
1003733,M,43,4,C,1,0
1003735,M,46,0,B,0,0
1003736,M,49,1,C,1,1
1003737,M,50,14,C,3,0
1003739,M,33,11,C,1,0
1003740,M,41,5,A,1,0
1003741,M,46,0,C,1,0
1003742,M,55,0,B,0,1
1003743,F,21,7,B,2,1
1003744,M,26,0,C,1,0
1003745,F,61,9,C,4+,0
1003746,M,45,5,B,0,1
1003747,M,59,13,C,1,1
1003748,M,65,4,C,2,0
1003749,F,22,0,C,4+,0
1003750,F,22,4,C,2,1
1003751,F,32,12,B,4+,0
1003752,F,33,1,B,4+,0
1003753,M,37,7,C,0,1
1003754,M,45,7,C,1,1
1003755,F,38,14,C,1,1
1003756,M,23,12,B,4+,0
1003757,M,26,7,B,1,0
1003758,F,55,5,C,2,1
1003759,M,22,6,C,2,0
1003760,M,30,0,B,0,1
1003761,M,52,17,C,2,1
1003762,M,47,6,B,0,1
1003763,M,53,2,A,1,0
1003764,M,56,1,C,3,1
1003766,F,35,1,B,1,0
1003767,M,31,0,C,2,0
1003768,M,44,4,B,2,0
1003769,M,46,15,B,0,0
1003770,F,28,3,C,1,1
1003771,M,47,1,B,0,0
1003772,M,58,17,B,0,1
1003773,M,56,6,B,1,0
1003774,M,19,0,C,3,0
1003775,M,43,12,B,2,0
1003776,F,61,4,B,0,0
1003777,M,31,4,B,0,0
1003778,M,50,0,B,4+,1
1003779,F,64,2,C,0,1
1003780,M,46,0,C,0,0
1003781,F,36,11,C,4+,0
1003782,F,28,0,B,3,0
1003784,F,32,1,C,0,0
1003785,F,36,20,C,1,0
1003787,F,52,0,B,0,1
1003788,F,39,0,C,4+,1
1003789,F,33,0,A,0,0
1003790,F,47,17,A,1,0
1003791,M,36,18,C,2,0
1003792,M,41,6,A,1,0
1003793,M,55,4,C,3,0
1003794,F,56,4,B,3,0
1003795,F,47,4,C,3,1
1003796,M,21,14,C,4+,1
1003797,M,40,7,C,3,0
1003798,M,41,7,C,3,0
1003799,M,42,0,C,4+,1
1003800,M,47,1,B,1,1
1003801,M,27,12,B,0,0
1003802,M,59,0,C,0,1
1003804,M,62,6,B,3,0
1003805,F,29,1,C,1,0
1003806,M,57,4,A,4+,0
1003807,F,26,19,B,2,0
1003808,M,32,7,A,2,1
1003810,M,42,7,C,1,0
1003811,M,43,15,A,0,0
1003812,M,39,17,B,0,0
1003814,M,28,15,A,1,1
1003815,M,44,17,C,0,0
1003816,F,24,3,A,1,1
1003817,M,46,3,C,1,1
1003819,M,36,12,B,1,0
1003820,M,49,17,C,2,1
1003821,M,28,20,A,2,1
1003822,M,60,20,C,1,0
1003823,M,49,7,B,1,0
1003824,M,19,17,A,3,1
1003825,M,43,1,B,0,0
1003827,M,29,2,C,1,1
1003828,M,22,20,B,1,0
1003829,F,19,1,B,1,0
1003830,M,47,4,C,1,0
1003831,F,33,6,C,1,0
1003832,F,37,7,B,1,1
1003833,M,29,1,B,2,0
1003834,M,63,2,B,2,0
1003835,M,56,7,B,3,0
1003836,F,61,8,B,1,0
1003837,M,26,17,C,0,0
1003838,F,32,14,B,2,1
1003839,M,57,14,C,3,1
1003840,F,25,0,B,3,0
1003841,M,49,18,A,4+,0
1003842,F,48,16,B,4+,0
1003843,F,53,10,B,2,0
1003844,M,63,4,C,3,1
1003845,M,26,12,C,1,1
1003846,M,64,0,C,0,0
1003847,M,52,7,B,1,0
1003848,M,19,15,C,1,0
1003849,M,30,0,C,4+,0
1003850,M,53,3,B,0,0
1003852,M,42,16,B,4+,1
1003853,M,30,14,B,1,1
1003854,M,36,14,C,1,1
1003855,M,41,17,C,1,1
1003856,F,42,20,C,1,1
1003857,M,30,14,C,4+,0
1003858,F,53,9,B,2,1
1003859,M,51,0,C,1,0
1003860,M,44,17,C,0,0
1003861,M,18,4,C,3,0
1003862,M,29,17,A,3,0
1003864,M,49,20,C,0,1
1003865,F,23,10,C,2,0
1003866,M,42,14,C,3,1
1003868,M,20,12,C,0,0
1003869,M,37,17,C,0,0
1003871,M,61,4,C,4+,0
1003872,M,39,1,C,2,0
1003873,F,61,2,C,4+,0
1003874,M,65,7,A,3,0
1003875,M,46,0,C,4+,0
1003876,M,30,0,C,3,0
1003878,M,28,16,B,4+,0
1003879,M,34,3,C,1,1
1003880,M,42,7,C,2,0
1003881,M,44,2,B,1,1
1003882,M,30,14,C,1,1
1003884,M,25,4,A,1,1
1003885,M,37,12,B,4+,1
1003886,M,60,7,A,4+,1
1003887,M,33,4,C,1,0
1003888,M,20,17,C,0,1
1003889,M,58,6,C,0,1
1003890,M,34,4,C,3,0
1003891,F,26,16,A,1,1
1003892,M,62,20,A,0,0
1003893,M,42,6,C,4+,1
1003894,M,29,16,A,2,1
1003895,F,64,0,C,0,1
1003896,M,33,0,B,2,0
1003897,M,62,17,C,3,0
1003898,M,26,11,C,0,0
1003900,F,35,14,B,2,1
1003901,M,20,14,C,0,0
1003902,M,48,5,C,2,0
1003903,M,28,0,C,1,0
1003904,M,41,10,C,1,0
1003905,M,56,17,C,3,0
1003906,M,36,17,C,1,0
1003907,F,26,14,B,2,1
1003908,M,20,0,B,2,0
1003909,M,59,17,A,2,0
1003910,M,52,20,A,2,0
1003912,M,65,4,A,2,0
1003913,M,42,17,B,0,0
1003914,M,63,4,C,3,0
1003916,M,23,4,A,2,1
1003917,F,23,9,A,0,0
